DocId,name,Organization,Position,category,category_main
imh-11-319,趙天麟,Peiyang University,PRE,education: higher,education
imh-11-319,趙天麟,Tientsin Government Middle School,PRE,education: secondary,education
imh-11-319,趙天麟,Tientsin Putung Middle School,PRE,education: secondary,education
imh-11-319,趙天麟,Cosmopolitan Club,US,association: club,association
imh-11-319,趙天麟,Harvard Chinese Students' Club,US,association: students,association
imh-11-319,趙天麟,Harvard University,US,education: higher,education
imh-11-319,趙天麟,Phi Beta Kappa,US,association: fraternity,association
imh-11-32,朱籙,Nanking First Provincial Agricultural College,POST,education: higher,education
imh-11-32,朱籙,Soochow University,PRE,education: higher,education
imh-11-32,朱籙,American Mathematical Society,US,association: professional,association
imh-11-32,朱籙,Columbia Mathematics Club,US,association: club,association
imh-11-32,朱籙,Columbia University,US,education: higher,education
imh-11-32,朱籙,University of Wisconsin,US,education: higher,education
imh-11-32,朱籙,Wisconsin Mathematics Club,US,association: club,association
imh-11-320,趙恩賜,American Chemical Society,POST,association: professional,association
imh-11-320,趙恩賜,Canton Christian College,POST,education: higher,education
imh-11-320,趙恩賜,Boone Preparatory School,PRE,education: preparatory,education
imh-11-320,趙恩賜,Hongkong Diocesan School,PRE,education: secondary,education
imh-11-320,趙恩賜,Hongkong Diocesan School,PRE,education: secondary,education
imh-11-320,趙恩賜,Chinese Student's Alliance,US,association: students,association
imh-11-320,趙恩賜,Chinese Students' Christian Association,US,association: students,association
imh-11-320,趙恩賜,Columbia University,US,education: higher,education
imh-11-320,趙恩賜,Liu-Mei-Ching-Nien,US,media: periodical,media
imh-11-320,趙恩賜,New York Chinese Students' Club,US,association: students,association
imh-11-320,趙恩賜,University of California,US,education: higher,education
imh-11-321,趙學,Tung Wah Hospital,POST,facility: health,facility
imh-11-321,趙學,Barean Society,US,association: society,association
imh-11-321,趙學,Drake University,US,education: higher,education
imh-11-321,趙學,University of Oregon,US,education: higher,education
imh-11-322,趙柏,University of Indiana,US,education: higher,education
imh-11-323,趙景建,Commission on the Unification of Railway Accounts and Statistics,POST,administration: commission,administration
imh-11-323,趙景建,Ministry of Communications,POST,government: central,government
imh-11-323,趙景建,Nanyang College,PRE,education: higher,education
imh-11-323,趙景建,University of Pennsylvania,US,education: higher,education
imh-11-324,熊遂,Kiangsi Provincial College,PRE,education: higher,education
imh-11-324,熊遂,Peking Government University,PRE,education: higher,education
imh-11-324,熊遂,Chinese Student's Alliance,US,association: students,association
imh-11-324,熊遂,Chinese Students' Club,US,association: students,association
imh-11-324,熊遂,Chinese Students' Quarterly,US,media: periodical,media
imh-11-324,熊遂,Princeton University,US,education: higher,education
imh-11-324,熊遂,University of Wisconsin,US,education: higher,education
imh-11-325,熊崇志,Canton Board of Education,POST,government:local,government
imh-11-325,熊崇志,Ministry of Communications,POST,government: central,government
imh-11-325,熊崇志,Ministry of Education,POST,government: central,government
imh-11-325,熊崇志,National Oil Administration,POST,administration: central,administration
imh-11-325,熊崇志,Panama Pacific International Exposition,POST,event: exposition,event
imh-11-325,熊崇志,Panama Pacific International Exposition,POST,event: exposition,event
imh-11-325,熊崇志,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-325,熊崇志,Columbia University,US,education: higher,education
imh-11-325,熊崇志,Columbia University,US,education: higher,education
imh-11-325,熊崇志,Trinity School,US,education: secondary,education
imh-11-325,熊崇志,University of California,US,education: higher,education
imh-11-325,熊崇志,University of California,US,education: higher,education
imh-11-326,廖奉獻,Canton Christian College,POST,education: higher,education
imh-11-326,廖奉獻,Canton Christian College,PRE,education: higher,education
imh-11-326,廖奉獻,London Mission Girls' School,PRE,education: girls,education
imh-11-326,廖奉獻,Macao Girls' School,PRE,education: girls,education
imh-11-326,廖奉獻,Alpha Kappa Xi,US,association: fraternity,association
imh-11-326,廖奉獻,Columbia University,US,education: higher,education
imh-11-326,廖奉獻,Helmet,US,association: fraternity,association
imh-11-326,廖奉獻,University of Wooster,US,education: higher,education
imh-11-326,廖奉獻,Wellesley College,US,education: higher,education
imh-11-327,葉可樑,Bureau of Terminology,POST,administration: central,administration
imh-11-327,葉可樑,Ministry of Foreign Affairs,POST,government: central,government
imh-11-327,葉可樑,Peking Agricultural College,POST,education: higher,education
imh-11-327,葉可樑,Peking Daily News,POST,media: daily,media
imh-11-327,葉可樑,Anglo-Chinese College (Foochow),PRE,education: higher,education
imh-11-327,葉可樑,Bureau of Foreign Affairs (Foochow),PRE,administration: local,administration
imh-11-327,葉可樑,Foochow College,PRE,education: higher,education
imh-11-327,葉可樑,St. John's University,PRE,education: higher,education
imh-11-327,葉可樑,St. Xavier's College,PRE,education: higher,education
imh-11-327,葉可樑,Cornell University,US,education: higher,education
imh-11-327,葉可樑,Cosmopolitan Club,US,association: club,association
imh-11-327,葉可樑,Francis Miles Finch Debating Club,US,association: club,association
imh-11-327,葉可樑,Michigan College of Mines,US,education: higher,education
imh-11-328,蔡光勩,Nanking-Hunan Railway,POST,railway: China,railway
imh-11-328,蔡光勩,Pukow Commercial Port,POST,administration: local,administration
imh-11-328,蔡光勩,St. John's University,POST,education: higher,education
imh-11-328,蔡光勩,Szechuen-Hankow Railway,POST,railway: China,railway
imh-11-328,蔡光勩,St. John's Echo,PRE,media: periodical,media
imh-11-328,蔡光勩,St. John's University,PRE,education: higher,education
imh-11-328,蔡光勩,Cornell College Football Team,US,education: higher,education
imh-11-328,蔡光勩,Cornell University,US,education: higher,education
imh-11-328,蔡光勩,Cosmopolitan Club,US,association: club,association
imh-11-328,蔡光勩,Sigma Xi,US,association: fraternity,association
imh-11-329,蔡增基,Kwangtung Military Government,POST,government: military,government
imh-11-329,蔡增基,Kwantung Military Government,POST,government: military,government
imh-11-329,蔡增基,Liangkwang Military Headquarters,POST,military: Chinese,military
imh-11-329,蔡增基,Peking Post,POST,media: daily,media
imh-11-329,蔡增基,Kwangtung Legislature,PRE,legislative: local,legislative
imh-11-329,蔡增基,McKinley High School,PRE,education: secondary,education
imh-11-329,蔡增基,Columbia Chinese Students' Club,US,association: students,association
imh-11-329,蔡增基,Columbia University,US,education: higher,education
imh-11-329,蔡增基,New York Artillery,US,military: foreign,military
imh-11-33,朱彭壽,Anderson Meyer and Company,POST,business: company,business
imh-11-33,朱彭壽,Chinese Industrial World,POST,media: periodical,media
imh-11-33,朱彭壽,Nanyang College,PRE,education: higher,education
imh-11-33,朱彭壽,Soochow English Language School,PRE,education: other,education
imh-11-33,朱彭壽,Chinese Students' Club,US,association: students,association
imh-11-33,朱彭壽,General Electric Company,US,business: company,business
imh-11-33,朱彭壽,Nanyang Club,US,association: club,association
imh-11-33,朱彭壽,Sigma Xi,US,association: fraternity,association
imh-11-33,朱彭壽,Union College,US,education: higher,education
imh-11-33,朱彭壽,Western Electric Company,US,business: company,business
imh-11-330,蔡翔,Boone College,PRE,education: higher,education
imh-11-330,蔡翔,Tsing Hua College,PRE,education: higher,education
